"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
14,"STN_036","2022-02-26 23:51:13.510842",35.97291,-111.073056,9.79,7.39,10.09,4.19,409,2.862,0.184,2.02
135,"STN_036","2020-06-17 12:26:53.749625",35.96991,-111.069683,18.82,7.73,8.28,1.04,449,2.006,0.131,9.59
160,"STN_036","2020-07-08 12:36:31.098214",35.970906,-111.072542,8.15,7.21,7.06,3.15,417,0.014,0.084,8.8
199,"STN_036","2021-09-01 20:04:56.975208",35.971685,-111.072107,18.14,7.91,8.01,8.69,474.8,2.174,0.034,15.27
208,"STN_036","2022-08-09 06:51:23.690677",35.969324,-111.070157,15.09,7.11,8.67,4.01,333.9,2.911,0.114,4.98
251,"STN_036","2021-12-21 13:21:04.114675",35.971099,-111.072568,17.81,7.51,8.58,4.15,366.4,2.027,0.116,12.48
299,"STN_036","2020-01-20 04:45:34.273911",35.97167,-111.072748,16.17,7.7,13.2,8.63,427,0.883,0.056,13.28
306,"STN_036","2020-02-12 10:01:30.624762",35.972555,-111.071513,18.5,7.47,7.19,8.55,418.3,0.913,0.102,9.65
319,"STN_036","2022-03-17 11:05:44.211001",35.97244,-111.071412,13.03,7.81,6.63,3.67,479.5,3.072,0.104,1.21
330,"STN_036","2021-04-11 16:53:28.446555",35.972638,-111.071021,23.5,7.78,6.26,6.92,350.7,2.892,0.07,6.39
473,"STN_036","2022-05-15 16:41:10.796784",35.971453,-111.073311,13.35,7.84,7.17,3.49,358.1,3.934,0.22,13.93
545,"STN_036","2021-11-06 15:24:35.013222",35.972649,-111.071599,10.85,7.67,9.58,5.83,397.6,0.481,0.161,6.36
553,"STN_036","2021-12-12 18:40:57.94557",35.970732,-111.072382,20.12,7.72,8,3.88,458.3,3.109,0.079,11.16
585,"STN_036","2020-09-24 01:04:00.162394",35.96926,-111.071009,16.96,7.46,7.76,5.68,392.6,0.744,0.128,1.42
604,"STN_036","2021-04-13 03:09:13.701181",35.972955,-111.071343,22.09,7.81,8.17,4.19,387,3.275,0.099,12.13
618,"STN_036","2022-08-10 22:28:14.937363",35.972634,-111.072517,10.65,7.35,10.19,7.38,396.9,2.078,0.053,8.55
641,"STN_036","2020-05-11 09:48:02.583298",35.971525,-111.073627,8.61,7.27,7.41,4.78,317.5,2.447,0.225,13.33
672,"STN_036","2022-06-10 09:36:40.859879",35.972572,-111.072064,27.69,7.8,6.12,4.16,394.3,2.097,0.068,8.27
731,"STN_036","2020-11-24 11:35:10.45123",35.970517,-111.073416,15.59,6.92,6.68,3.51,429.6,2.933,0.132,9.66
775,"STN_036","2022-04-01 07:21:44.344249",35.971343,-111.072361,11.25,7.33,6.49,4.8,415,1.075,0.139,0.59
800,"STN_036","2022-07-08 11:46:21.777281",35.971765,-111.070117,16.82,7.41,9.74,0.18,339.1,2.999,0.06,12.8
825,"STN_036","2020-06-15 22:44:22.527287",35.969351,-111.072766,14.87,7.53,7.01,5.59,386.8,2.68,0.154,10.01
849,"STN_036","2021-09-05 20:41:10.987777",35.969682,-111.072183,12.78,7.41,7.64,3.87,403.2,2.181,0.104,8.99
890,"STN_036","2020-06-29 14:29:16.999838",35.972007,-111.070614,9.27,7.58,7.09,5.46,384.9,1.236,0.067,13.34
899,"STN_036","2022-11-12 22:18:53.125001",35.970381,-111.073528,14.82,7.57,8.14,6.39,470,0.074,0.081,5.08
913,"STN_036","2022-04-28 09:44:50.009871",35.973243,-111.070331,16.62,7.49,9.09,5.94,339.1,2.354,0.125,9.81
972,"STN_036","2020-11-19 19:37:39.481998",35.970698,-111.071938,8.15,7.72,8.79,0.3,369.3,3.353,0.056,6.46
1181,"STN_036","2020-02-16 02:39:52.071368",35.971753,-111.071313,12.25,7.53,8.59,3.94,379.7,2.12,0.09,9.47
1258,"STN_036","2020-01-06 08:31:05.146485",35.970292,-111.071071,6.2,7.72,5.52,1.52,389.4,1.513,0.043,8.24
1402,"STN_036","2021-09-11 12:20:10.209549",35.97261,-111.071945,11.31,7.85,6.32,0.92,360.9,1.372,0.102,7.7
1489,"STN_036","2021-03-26 08:34:27.374819",35.970972,-111.072195,19.52,7.64,10.37,2.26,330.9,2.149,0.072,3.95
1535,"STN_036","2021-08-11 09:34:49.057589",35.972336,-111.071537,15.57,7.16,5.87,2.21,351.5,0.738,0.145,5.79
1564,"STN_036","2022-07-10 11:51:36.28519",35.971621,-111.070669,7.23,7.59,8.02,4.01,433.6,3.317,0.136,9.14
1580,"STN_036","2022-06-08 05:05:08.998679",35.972128,-111.073992,8.31,7.73,6.09,7.92,388.4,2.761,0.078,17.01
1685,"STN_036","2020-11-04 21:31:46.299417",35.971879,-111.072585,19.27,7.68,8.03,5.65,420.1,0.027,0.131,3.69
1737,"STN_036","2020-05-06 14:12:57.240698",35.972657,-111.072332,18.85,7.47,8.62,3.74,389.8,2.226,0.099,7.56
1941,"STN_036","2022-08-24 13:28:35.36437",35.971524,-111.072208,14.65,7.15,9.03,0.4,410,1.736,0.175,13.84
1953,"STN_036","2020-02-27 15:02:49.471481",35.973195,-111.072376,13.84,7.41,7.11,0.32,394,3.714,0.131,8.73
1966,"STN_036","2022-08-13 15:51:55.88493",35.970915,-111.073989,2.46,7.7,8.38,2.94,353.5,0.521,0.092,11.91
1996,"STN_036","2020-09-04 09:29:28.19926",35.97119,-111.070757,12.21,7.51,7.84,11.34,349.2,1.148,0.062,11.44
2074,"STN_036","2020-12-05 12:28:46.769109",35.970982,-111.07028,14.48,7.76,6.86,3.06,417.3,1.458,0.155,4.97
2094,"STN_036","2020-03-21 14:11:13.465783",35.9734,-111.072101,13.51,7.35,8.75,8.22,362.3,0.392,0.041,2.5
2132,"STN_036","2022-04-10 07:05:19.134566",35.97165,-111.071344,13.04,7.33,8.37,8.04,358.4,0.208,0.177,11.32
2201,"STN_036","2021-03-17 20:10:19.316912",35.97276,-111.072816,12.49,6.95,8.7,4.6,502.5,3.18,0.066,3.54
2221,"STN_036","2021-01-11 01:33:56.091015",35.970617,-111.070549,16.27,7.26,9.42,3.31,366.3,1.094,0.1,7.1
2285,"STN_036","2020-09-14 04:26:57.254663",35.971186,-111.072115,15.1,7.15,9.42,3.97,326,0.944,0.108,6.69
2486,"STN_036","2022-06-16 07:27:05.094149",35.970679,-111.071501,6.46,7.7,5.99,4.55,438.3,1.691,0.046,12.07
2497,"STN_036","2022-09-28 17:35:26.030465",35.969682,-111.070974,23.13,7.07,8.77,9.25,363.3,2.039,0.021,14.55
2518,"STN_036","2020-06-17 04:28:11.599441",35.971719,-111.071267,8.83,7.6,9.97,3.96,432.5,4.758,0.07,3.59
2545,"STN_036","2021-04-04 01:02:51.237662",35.970593,-111.071223,21.54,7.49,6.94,5.05,445.3,4.855,0.051,7.24
2555,"STN_036","2020-05-12 21:50:02.505219",35.969978,-111.071724,14.77,7.73,8.45,7.89,378.3,1.685,0.054,1.94
2561,"STN_036","2022-07-19 23:53:27.693417",35.971873,-111.072723,21.77,7.73,8.37,2.57,350.9,3.213,0.204,10.05
2590,"STN_036","2022-01-04 02:21:16.370459",35.973383,-111.072872,21.42,7.81,4.3,4.92,365.8,1.945,0.036,6.55
2657,"STN_036","2022-10-08 04:23:17.040629",35.972332,-111.07177,11.64,6.77,5.95,8.15,436.6,2.306,0.12,9.49
2671,"STN_036","2021-04-17 06:05:48.330418",35.971326,-111.071294,11.94,7.16,8.65,2.69,463.6,2.112,0.105,8.62
2795,"STN_036","2022-01-09 05:43:09.000193",35.972445,-111.073862,19.06,7.54,7.31,8.74,386.6,0.171,0.041,17.7
2818,"STN_036","2021-05-21 02:32:20.641811",35.970597,-111.072727,17.2,7.45,7.28,5.58,437.7,2.06,0.17,12.73
2842,"STN_036","2022-06-16 00:41:01.817727",35.969801,-111.074769,23.69,7.27,6.4,8.3,398.9,3.245,0.145,6.37
2881,"STN_036","2021-11-10 23:54:59.993681",35.970792,-111.072202,18.59,7.48,7.41,1.46,437.3,3.443,0.091,6.21
2929,"STN_036","2021-10-05 01:29:20.036145",35.971559,-111.070794,8.96,7.33,8.21,7.92,419.6,2.984,0.161,5.35
2948,"STN_036","2020-04-29 15:07:36.516353",35.970729,-111.071443,15.99,7.35,9.28,2.93,442.3,3.112,0.131,13.9
2957,"STN_036","2022-08-20 06:18:44.041459",35.971474,-111.072396,17.32,7.73,6.35,3.01,422.6,0.805,0.177,14.84
2961,"STN_036","2022-02-16 22:57:15.813759",35.972532,-111.070672,23.97,7.06,9.74,14.7,394,0.995,0.09,5.79
3159,"STN_036","2022-10-10 11:55:51.590947",35.971603,-111.071923,6.5,7.49,6.68,2.84,379.4,0.784,0.102,18.2
