"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
61,"STN_040","2021-12-09 12:48:56.86677",35.023872,-116.707359,21.77,7.37,7.44,7.11,352.5,2.66,0.012,11.51
113,"STN_040","2020-06-11 01:39:10.742376",35.024241,-116.708987,11.77,7.58,9.52,0.21,411,3.177,0.031,8.57
298,"STN_040","2020-02-09 06:55:36.789425",35.023392,-116.707917,13,7.38,8.71,6.39,321.4,1.278,0.118,13.77
320,"STN_040","2022-08-17 14:36:02.765913",35.025051,-116.709334,8.6,7.17,9.27,3.3,358.4,0.499,0.156,0.59
353,"STN_040","2020-09-21 20:22:40.471552",35.02516,-116.709881,22.78,7.44,7.02,10.48,315.2,3.413,0.056,18.12
433,"STN_040","2020-07-26 07:38:07.468951",35.026422,-116.710003,12.99,7.17,7.87,4.43,412.8,2.795,0.033,7.18
449,"STN_040","2020-05-18 08:58:30.064579",35.024468,-116.707862,12.12,7.67,9.89,5.19,442.1,1.344,0.132,9.49
455,"STN_040","2022-08-05 05:08:54.834248",35.024293,-116.70798,11.25,7.58,8.05,0.89,351.9,2.019,0.098,5.96
606,"STN_040","2020-01-07 11:23:19.11576",35.025256,-116.709072,13.09,7.76,8.48,5.9,318.7,2.472,0.161,5.61
680,"STN_040","2022-10-02 21:43:09.242162",35.025065,-116.708935,11.57,7.77,6.25,6.21,375.6,1.415,0.13,8.94
694,"STN_040","2020-11-05 19:13:47.352148",35.024703,-116.708207,9.49,7.89,7.52,2.18,350,2.185,0.145,23.63
707,"STN_040","2020-05-28 10:06:10.16366",35.02501,-116.708571,11.02,7.62,7.07,6.37,369.9,2.386,0.101,3.1
828,"STN_040","2020-07-03 17:02:43.072635",35.023924,-116.709191,14.64,7.63,9.2,3.12,411.1,2.786,0.078,11.43
855,"STN_040","2020-12-22 22:41:56.816953",35.025014,-116.710387,21.56,7.3,7.86,0.03,364.9,2.382,0.037,4.66
940,"STN_040","2021-03-01 13:10:17.007644",35.025929,-116.709193,11.15,7.54,9.3,4.05,412.9,2.564,0.168,19.73
941,"STN_040","2021-11-10 16:17:18.705698",35.024812,-116.709459,12.11,7.39,8.51,1.97,390.7,0.553,0.084,12.67
992,"STN_040","2021-04-02 03:50:23.885047",35.024679,-116.710191,18.92,7.27,8.16,5.17,374.1,1.983,0.15,7.19
1019,"STN_040","2020-07-08 05:18:12.186847",35.022752,-116.709812,12.33,7.61,5.36,4.97,457.7,0.649,0.104,9.31
1068,"STN_040","2022-03-05 17:22:30.711436",35.02149,-116.708757,14.13,7.69,6.47,5.9,400.3,2.078,0.172,11.48
1095,"STN_040","2022-02-07 10:34:13.586836",35.024282,-116.707432,18.92,7.56,8.51,6.46,377.6,3.291,0.163,8.92
1165,"STN_040","2021-03-01 19:16:40.902282",35.024174,-116.709797,12.34,7.54,8.42,3.01,445.8,3.409,0.03,13.76
1175,"STN_040","2022-03-19 16:36:26.002855",35.024343,-116.708427,15.06,7.51,9.27,5.73,381.1,2.376,0.067,5.75
1194,"STN_040","2021-08-02 17:51:07.214296",35.024323,-116.708558,18.34,7.45,10.48,1.02,405.8,0.965,0.025,9.35
1303,"STN_040","2021-08-12 19:46:51.811007",35.024958,-116.710243,14.73,7.14,6.76,12.64,364.9,2.44,0.104,4.74
