"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
11,"STN_007","2020-01-19 12:33:31.709446",41.063891,-86.076814,18.04,7.15,10.11,9.69,501.8,2.717,0.102,11.16
48,"STN_007","2022-08-17 15:15:18.95259",41.064431,-86.075215,15.3,7.36,7.08,8.56,472.3,2.314,0.052,8.08
55,"STN_007","2020-10-09 07:09:32.216336",41.065646,-86.076129,22.59,8,5.88,5.68,421.8,3.007,0.057,5.94
106,"STN_007","2021-04-15 15:21:13.092974",41.061948,-86.076377,12.87,7.2,8.77,9.12,513.8,1.663,0.177,11.62
176,"STN_007","2020-06-24 17:05:20.263273",41.060484,-86.07579,17.2,7.73,8.32,4.04,415.8,2.525,0.06,12.02
215,"STN_007","2020-06-02 08:42:08.855659",41.063241,-86.076504,7.37,7.48,8.45,6.73,366.7,3.998,0.091,17.56
225,"STN_007","2022-10-07 18:31:13.173264",41.064101,-86.07626,22.05,7.21,7.05,6.78,390.7,2.963,0.027,12.7
452,"STN_007","2020-12-23 20:50:01.876288",41.063427,-86.075349,14.97,7.77,6.97,0.28,386.6,3.056,0.075,14.12
498,"STN_007","2021-08-18 07:28:08.112858",41.063295,-86.076451,15.01,7.55,9.07,8.48,409.3,1.987,0.003,15.43
505,"STN_007","2021-01-14 14:08:33.364378",41.062848,-86.075725,17.08,7.19,7.76,0.07,455.4,2.685,0.148,12.82
530,"STN_007","2020-11-07 21:39:57.809062",41.062318,-86.075146,7.77,7.88,9.58,7.29,322.9,0.113,0.158,12.85
534,"STN_007","2020-09-14 10:57:17.90222",41.06172,-86.076493,10.32,7.07,7.85,8.15,430.9,0.403,0.185,9.05
574,"STN_007","2020-09-16 14:23:06.661392",41.063431,-86.074556,16.81,7.47,8.59,7.26,442,1.306,0.116,18.29
577,"STN_007","2020-12-22 10:36:02.860977",41.063348,-86.075591,23.42,6.86,6.86,0.23,329.3,2.882,0.138,3.98
