"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
1,"STN_016","2020-07-31 17:04:39.229861",44.491335,-108.561918,7.87,7.57,9.12,2.99,399.4,2.236,0.14,23.67
65,"STN_016","2022-06-20 07:50:06.287844",44.491985,-108.561254,4.05,7.68,10.17,5.92,407.4,1.902,0.181,16.32
103,"STN_016","2022-09-18 21:04:40.522317",44.492937,-108.563087,7.96,7.64,8.18,5.58,471.6,1.056,0.185,12.91
274,"STN_016","2021-01-26 03:10:56.731441",44.491783,-108.563287,18.54,7.55,5.1,5.68,418.4,0.465,0.068,14.11
414,"STN_016","2021-08-19 14:05:29.277729",44.491813,-108.563104,22.76,7.37,6.33,0.27,414.3,1.343,0.048,6.91
491,"STN_016","2020-09-20 08:04:13.292765",44.491691,-108.561659,18.48,6.85,7.03,6.58,373.3,2.029,0.127,9.67
611,"STN_016","2022-02-21 17:44:39.14895",44.493425,-108.563823,16.14,7.96,6.74,6.59,463.1,0.817,0.092,18.91
624,"STN_016","2022-12-19 03:34:07.263991",44.492234,-108.564345,24.05,7.41,8.91,8.64,401.6,1.148,0.117,11.46
710,"STN_016","2022-02-22 03:20:09.195211",44.49197,-108.561527,17.25,7.11,8.45,5.77,334.4,0.769,0.003,14.75
751,"STN_016","2021-11-26 17:13:10.960278",44.492921,-108.562661,11.57,7.45,8.94,0.01,414.6,1.259,0.101,15.83
802,"STN_016","2020-01-16 20:07:55.997351",44.491883,-108.560046,15.1,7.88,9.36,5.61,420.3,2.346,0.101,7.76
860,"STN_016","2021-12-20 21:23:14.65874",44.491324,-108.564307,16.05,7.5,4.68,6.25,395.8,4.24,0.098,11.86
902,"STN_016","2021-09-12 01:08:02.673892",44.49177,-108.562142,16.87,7.55,11.27,5.47,468.2,0.507,0.216,13.81
982,"STN_016","2020-06-20 19:07:25.803282",44.49147,-108.563463,6.45,7.59,8.68,9.32,416.5,0.837,0.104,11.42
997,"STN_016","2020-03-10 22:46:15.761877",44.49172,-108.563749,12.65,7.21,8.49,7.45,436.8,1.098,0.022,12.89
1017,"STN_016","2022-05-22 19:39:03.102365",44.492607,-108.562363,19.58,7.69,8.04,0.5,413.6,2.785,0.09,6.64
1044,"STN_016","2021-12-29 22:04:58.230978",44.491847,-108.560806,17.56,7.35,8.45,4.37,515.5,1.024,0.098,17.75
1047,"STN_016","2021-12-16 14:44:37.910151",44.492227,-108.562601,8.87,7.88,11.82,8.19,376,3.37,0.162,17.93
1066,"STN_016","2022-03-28 13:50:32.260948",44.492476,-108.562888,16.53,7.34,9.11,3.39,399.2,0.582,0.107,16.97
1077,"STN_016","2021-09-08 14:46:27.402798",44.493445,-108.563605,16.32,7.22,10.06,7.34,353.7,3.714,0.156,8.17
1115,"STN_016","2022-03-08 10:38:34.95991",44.49187,-108.562365,4.43,6.8,8.34,7.91,378.4,3.804,0.09,7.13
1174,"STN_016","2022-07-27 14:08:33.354038",44.490992,-108.562923,15.82,7.76,8.52,7.3,463.6,1.68,0.063,12.51
1420,"STN_016","2022-10-30 08:26:34.61822",44.493107,-108.562317,10.81,7.24,7.45,2.32,385,3.895,0.013,14.35
1554,"STN_016","2021-01-20 12:55:18.268906",44.489858,-108.563028,10.94,7.99,7.15,6.79,511.8,1.388,0.173,14.87
1599,"STN_016","2021-06-26 18:43:09.165819",44.492063,-108.564014,10.25,6.97,7.92,5.59,376.3,1.248,0.091,0.15
1640,"STN_016","2022-09-03 05:29:58.57515",44.492955,-108.563175,10.27,7.86,9.01,7.65,442.5,2.327,0.129,6.12
1651,"STN_016","2020-05-15 09:56:39.676672",44.491963,-108.563436,4.33,7.22,8.34,0,396.8,1.936,0.151,5.52
1710,"STN_016","2022-04-20 19:16:03.84163",44.492882,-108.564774,14.05,7.44,8.41,7.76,375.6,1.676,0.073,20.11
1761,"STN_016","2021-12-23 13:08:03.342165",44.492011,-108.562435,19.12,7.15,9.62,4.37,430.5,1.901,0.029,9.71
1831,"STN_016","2022-01-03 18:33:23.242705",44.494839,-108.563116,15.47,6.98,9.44,3.04,365.5,1.926,0.077,8.49
