"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
34,"STN_042","2022-05-06 07:43:54.996859",44.816089,-95.16453,20.88,7.91,7.46,5.47,418.9,0.915,0.112,0.67
96,"STN_042","2022-04-23 16:24:11.762319",44.817414,-95.164544,14.31,7.44,8.08,5.67,339,1.967,0.137,4.92
116,"STN_042","2020-11-25 15:35:55.637493",44.817374,-95.165659,15.06,7.65,7.92,3.2,459.4,2.406,0.03,0.46
186,"STN_042","2020-04-23 21:35:48.332503",44.818577,-95.164023,17.25,7.87,8.26,5.82,376.1,2.156,0.076,12.15
289,"STN_042","2020-12-10 20:29:34.965582",44.816089,-95.163254,8.65,7.03,7.88,7.4,341.7,1.328,0.089,7.55
307,"STN_042","2020-11-08 18:49:26.926394",44.818927,-95.164582,18.29,7.12,8.53,3.84,361.3,2.328,0.09,6.34
416,"STN_042","2020-07-30 07:57:17.108078",44.816992,-95.163469,10.47,8.06,7.49,4.36,386.7,1.013,0.122,4.93
465,"STN_042","2021-04-17 22:08:46.085224",44.818905,-95.163423,8.07,7.46,7.03,2.62,442.4,1.406,0.061,10.05
471,"STN_042","2021-03-18 10:48:26.109289",44.816677,-95.162986,13.56,7.43,8.43,3.79,353.2,2.169,0.136,12.64
480,"STN_042","2020-05-18 20:24:01.50865",44.816414,-95.165187,9.84,7.25,5.82,5.28,388.6,4.666,0.109,8.26
522,"STN_042","2020-03-17 01:18:54.714793",44.818065,-95.163548,11.96,7.81,10.4,6.78,425.3,3.177,0.129,14.44
523,"STN_042","2020-12-02 06:42:07.183738",44.815596,-95.165972,10.77,7.68,9.53,9.58,300.1,1.405,0.114,1.77
697,"STN_042","2020-05-28 06:18:59.459078",44.816108,-95.165232,8.47,7.95,8.48,2.77,431,2.549,0.148,7.37
715,"STN_042","2021-10-22 17:15:46.622781",44.817857,-95.166025,13.25,7.12,6.89,5.78,519.3,1.155,0.051,0.87
729,"STN_042","2022-07-06 20:55:52.930107",44.819949,-95.163516,17.72,7.89,8.72,7.25,422.5,1.12,0.117,15.49
750,"STN_042","2020-09-24 20:36:35.19388",44.817062,-95.164512,17.36,7.75,5.63,5.78,313.6,2.52,0.031,10.01
836,"STN_042","2021-03-11 07:03:35.12467",44.816614,-95.164998,17.39,7.32,8.11,7.7,360.6,2.218,0.157,3.56
903,"STN_042","2021-03-07 06:52:37.71522",44.817315,-95.166195,17.77,7.55,10.73,5.23,371,2.453,0.17,18.15
926,"STN_042","2022-05-01 21:13:57.97051",44.81916,-95.165684,0.85,7.03,6.25,12.84,435,2.112,0.099,10
1033,"STN_042","2021-04-30 20:31:18.378298",44.819512,-95.162857,6.64,7.59,8.05,6.16,413.8,2.326,0.118,6.97
1067,"STN_042","2021-10-27 21:09:18.718072",44.817985,-95.162991,13.39,7.87,9.87,7.63,379.3,1.343,0.14,10.47
1074,"STN_042","2022-09-25 04:08:00.741696",44.818083,-95.163794,18.74,8.04,9.49,3.67,381.4,0.551,0.076,8.05
1091,"STN_042","2020-07-15 20:20:37.959402",44.817623,-95.164729,15.11,7.15,7.74,3.57,369.9,1.241,0.048,4.09
1099,"STN_042","2022-10-01 07:02:16.417814",44.817656,-95.163625,14.89,7.69,9.62,6.23,331.2,3.257,0.161,10.14
1152,"STN_042","2022-10-30 14:42:19.006197",44.816519,-95.165123,10.29,7.53,7.49,6.87,411.6,1.2,0.186,17.6
1201,"STN_042","2020-01-01 16:46:32.171525",44.817288,-95.16416,18.73,7.73,11.31,3.17,363.7,0.952,0.089,11.17
