"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
41,"STN_024","2020-12-08 02:00:04.858386",41.882739,-86.633243,13.83,7.57,8.97,6.58,350.9,1.529,0.16,14.54
224,"STN_024","2022-10-05 12:32:01.529791",41.880288,-86.633801,13.63,7.52,5.66,4.28,363.6,4.377,0.138,10.35
354,"STN_024","2020-09-02 10:35:18.969664",41.882038,-86.636005,20.01,7.25,7.69,2.99,409.6,2.981,0.121,6.35
390,"STN_024","2022-08-09 00:32:24.820652",41.882592,-86.635352,18.38,7.49,5.27,5.88,409.1,2.426,0.101,12.13
484,"STN_024","2020-02-26 07:15:25.124218",41.882946,-86.636506,15.98,7.65,7.56,10.54,350.6,1.466,0,10.15
561,"STN_024","2022-02-02 13:35:24.796528",41.881096,-86.632457,15.19,7.09,5.92,2.31,411.7,2.332,0.091,4.6
610,"STN_024","2020-02-13 22:55:11.620085",41.881945,-86.637945,7.52,7.36,7.74,0.23,429.3,2.301,0.198,6.77
634,"STN_024","2020-01-29 12:28:20.55523",41.881256,-86.634841,4.14,6.96,7.92,4.08,429.9,2.195,0.132,11.45
835,"STN_024","2020-03-24 12:11:31.360141",41.881324,-86.634724,11.01,7.48,7.96,4.79,335.1,0.541,0.043,14.34
870,"STN_024","2021-02-09 02:09:13.535192",41.881824,-86.635341,18.69,7.98,9.63,4,402.6,1.178,0.089,10.85
952,"STN_024","2020-09-29 22:36:37.26757",41.881032,-86.634472,15.49,7.86,5.18,6.39,380.4,1.679,0.107,11.08
999,"STN_024","2021-10-18 10:59:29.308991",41.881268,-86.63552,15.06,7.36,5.97,6.44,318.5,2.621,0.179,0.84
1070,"STN_024","2022-08-02 12:36:20.685074",41.880545,-86.63602,19.62,7.69,8.34,1.11,326.5,0.556,0.109,11.71
1148,"STN_024","2021-11-17 16:15:23.546556",41.881306,-86.636455,16.93,7.03,9.22,2.92,369.5,4.156,0.082,6.93
1229,"STN_024","2021-11-07 01:42:10.660752",41.880952,-86.635239,12.89,7.52,5.46,2.39,406.3,4.791,0.165,11.88
1247,"STN_024","2021-12-17 16:19:36.646873",41.880903,-86.636782,16.55,6.89,7.81,2.2,416.4,2.255,0.12,8.51
1273,"STN_024","2021-07-07 21:15:05.036793",41.882116,-86.634679,14.38,7.52,5.05,5.02,382.2,2.582,0.167,13.16
1400,"STN_024","2022-09-21 09:21:48.301091",41.881473,-86.636036,18.36,7.39,6.56,5.74,444.3,3.062,0.077,7.57
1417,"STN_024","2020-04-11 13:05:09.309433",41.880959,-86.635085,10.2,7.3,4.31,7.18,339.6,1.255,0.104,8.03
1433,"STN_024","2020-07-18 17:47:32.263541",41.88339,-86.634538,15.05,7.45,9.94,2.11,415.1,1.143,0.098,13.43
1455,"STN_024","2021-01-04 19:31:55.148601",41.880696,-86.634805,16.98,7.56,5.01,6.84,487.5,1.541,0.048,6.51
1533,"STN_024","2022-01-24 12:23:34.010496",41.879803,-86.636265,15.07,7.29,6.75,8.39,369.8,2.443,0.172,19.87
1570,"STN_024","2020-09-06 06:03:53.025632",41.881176,-86.635511,17.12,7.5,7.09,10.55,420.7,2.278,0.173,7.18
1594,"STN_024","2020-01-15 19:31:17.717201",41.880854,-86.635137,19.46,7.03,10.81,12.22,423,2.934,0.199,5.96
1598,"STN_024","2022-11-29 15:14:33.520448",41.880311,-86.633102,6.87,7.72,9.96,3.91,388.3,2.056,0.088,5.78
1657,"STN_024","2022-04-09 02:49:50.772043",41.882305,-86.635942,16.84,7.41,10.63,2.16,411,0.52,0.047,11.8
1672,"STN_024","2020-01-25 18:15:32.277562",41.881781,-86.635774,8.66,7.7,7.61,2.8,363.8,4.702,0.068,9.31
1766,"STN_024","2021-11-03 05:42:47.890913",41.881538,-86.636306,18.31,7.68,8.01,5.16,432.2,1.942,0.015,12.77
1887,"STN_024","2021-01-07 17:49:24.553356",41.881619,-86.636367,1.62,7.36,5.67,4.8,486.6,3.2,0.135,20.43
1954,"STN_024","2020-02-29 20:21:05.539558",41.881494,-86.633835,19.34,7.5,8.97,4.51,432.8,0.963,0.131,9.03
2025,"STN_024","2021-12-05 01:09:44.700315",41.882938,-86.632373,15.44,7.41,6.99,7.05,420.4,2.393,0.042,16.45
2217,"STN_024","2022-06-27 08:48:25.952789",41.88132,-86.634271,17.17,7.28,8.9,5.11,357.4,1.587,0.127,13.92
2343,"STN_024","2021-12-11 08:46:37.893689",41.881545,-86.633497,16.77,7.64,8.27,9.15,375.7,0.212,0.037,9.98
2355,"STN_024","2020-10-07 18:58:16.294715",41.880427,-86.635331,13.46,6.74,5.61,7.44,473.3,2.239,0.081,7.6
2390,"STN_024","2021-04-11 21:27:08.158942",41.878997,-86.634695,17.48,7.11,8.68,7.8,412.2,1.886,0.171,10.64
2533,"STN_024","2021-06-22 14:10:24.968601",41.881198,-86.632868,3.4,7.3,7.52,4.09,370.4,2.502,0.159,9.3
2571,"STN_024","2020-10-04 01:16:25.145478",41.881361,-86.635804,8.21,7.79,6.13,3.64,542,2.827,0.106,9.41
2578,"STN_024","2020-09-12 09:54:33.403066",41.879828,-86.635331,9.25,7.27,10.01,6.42,433.1,1.787,0.096,4.72
2585,"STN_024","2021-02-24 17:20:28.400673",41.880595,-86.634283,8.44,7.15,6.34,3.57,409.4,3.047,0.203,9.82
2768,"STN_024","2021-01-21 14:11:03.043571",41.882349,-86.636101,17.88,7.26,7.83,6.15,518.8,2.533,0.109,3.74
2774,"STN_024","2020-09-06 23:17:19.801253",41.883012,-86.634904,11.65,7.8,5.53,10.78,396.5,2.748,0.126,12.98
2783,"STN_024","2022-03-06 21:32:55.863473",41.87958,-86.635641,11.05,7.71,8.16,10.15,360.4,1.519,0.149,16.65
2889,"STN_024","2022-07-26 20:03:51.519659",41.883434,-86.634496,9.1,7.39,8.58,4.25,441.2,0.651,0.035,11.96
2890,"STN_024","2020-02-05 20:56:35.42529",41.882754,-86.634247,13.53,7.65,9.15,8.65,373.6,0.764,0.173,5.45
2917,"STN_024","2022-01-12 23:35:35.646889",41.881974,-86.636027,14.41,7.69,7.25,10.87,360.7,3.534,0.1,9.77
2924,"STN_024","2020-01-25 14:52:53.504043",41.88268,-86.635669,5.5,7.79,7.28,1.37,374,3.412,0.04,10.91
2933,"STN_024","2020-08-17 11:57:44.35143",41.881463,-86.634096,10.43,7.62,6.86,8.27,432.8,1.444,0.125,9.01
3004,"STN_024","2020-09-23 06:22:33.052709",41.879949,-86.634993,12.83,7.87,8.14,5.12,470.4,0.271,0.189,3.28
3006,"STN_024","2022-11-20 05:27:12.973997",41.880929,-86.635456,19.06,7.64,9.05,5.74,403.8,2.672,0.161,9.73
3051,"STN_024","2021-06-01 23:47:42.241318",41.88258,-86.63572,18.13,7.65,8.45,4.4,420.9,2.579,0.081,12.69
3053,"STN_024","2020-12-04 19:18:32.581158",41.878608,-86.635693,15.67,7.77,6.88,5.32,387.5,2.284,0.075,12.5
3058,"STN_024","2020-09-21 09:51:00.724799",41.88067,-86.63473,13.48,7.92,7.82,8.39,375.2,3.183,0.075,16.32
3191,"STN_024","2022-05-27 20:16:15.101323",41.88057,-86.634292,3.06,7.43,9.04,5.45,361.2,1.533,0.116,5.05
3210,"STN_024","2021-07-10 15:57:18.115409",41.880442,-86.637359,11.48,7.29,9.07,7.96,406,1.388,0.062,5.45
3271,"STN_024","2022-05-05 18:48:17.506975",41.879,-86.634701,16.88,6.85,7.95,11.38,375,2.058,0.106,10.33
3321,"STN_024","2022-02-24 21:00:56.10221",41.879769,-86.634976,18.51,7.51,9.92,2.23,319.5,4.056,0.16,3.58
3379,"STN_024","2022-11-20 15:31:39.305047",41.879981,-86.635069,23.48,7.09,9.92,0.9,352.1,1.168,0.156,7.69
3434,"STN_024","2022-10-24 05:59:36.565084",41.880467,-86.63521,23.88,7.86,8.94,10.52,319.1,2.99,0.026,13.71
3439,"STN_024","2022-03-24 20:35:09.084389",41.880818,-86.63402,10.25,7.51,6.7,13.16,398.8,2.186,0.169,18.01
3472,"STN_024","2020-11-19 03:07:15.403291",41.881385,-86.633693,20.3,7.61,7.32,4.98,360.6,4.141,0.132,12.83
3546,"STN_024","2021-01-07 11:50:19.295143",41.881782,-86.632887,13.5,7.77,9.42,9.58,308,1.63,0.143,21.61
3715,"STN_024","2021-11-30 05:38:16.46215",41.882604,-86.634779,15,7.07,9.85,3.03,419,0.148,0.12,10.86
3796,"STN_024","2020-04-01 12:12:05.161546",41.879501,-86.634559,13.1,7.94,8.47,1.28,415.7,2.324,0.1,7.99
3904,"STN_024","2021-02-17 09:59:58.908079",41.881408,-86.635516,9.69,6.94,4.97,6.71,372.9,2.709,0.09,21.53
3945,"STN_024","2020-10-10 09:25:23.951219",41.881465,-86.634287,10.9,7.52,7.58,6.31,469.3,1.932,0.244,8.46
3947,"STN_024","2021-01-26 11:15:15.397905",41.881493,-86.635692,14.53,7.74,12.02,3.72,410.7,2.079,0.1,17.41
4040,"STN_024","2022-09-09 19:06:38.328564",41.880805,-86.636215,23.04,7.19,9.51,6.19,493.6,1.974,0.088,1.72
4115,"STN_024","2022-10-09 10:38:59.411699",41.880536,-86.634406,15.16,7.52,9.67,6.8,386.6,1.708,0.106,19.38
4183,"STN_024","2022-01-04 14:16:50.20427",41.881768,-86.634709,22.32,7.49,9.32,7.24,354.1,2.016,0.146,15.68
4234,"STN_024","2022-07-20 04:21:16.990083",41.882051,-86.634897,17.03,7.77,9.83,4.77,403.9,3.976,0.172,6.35
4331,"STN_024","2020-11-27 06:20:29.575306",41.882966,-86.633799,16.01,7.01,7.19,0.33,405.6,2.739,0.102,3.49
4345,"STN_024","2021-10-14 04:54:57.562587",41.882742,-86.63507,11.34,7.11,7.31,4.06,436.8,3.01,0.068,9.56
4366,"STN_024","2022-11-25 18:08:08.679486",41.882457,-86.635972,11.2,7.79,10.36,4.31,460.9,1.117,0.035,11.02
4385,"STN_024","2021-09-18 02:50:57.145713",41.882126,-86.634581,16.1,7.35,9.21,5.81,357.2,3.44,0.078,2.73
4389,"STN_024","2020-02-01 23:07:32.998924",41.881995,-86.633929,20.41,8.06,7.34,2.02,331.5,2.596,0.128,4.66
4461,"STN_024","2020-12-05 09:32:33.853615",41.881948,-86.637178,16.08,7.41,8.77,9.36,410.7,0.275,0.032,10.98
4510,"STN_024","2022-05-22 00:33:30.208429",41.8836,-86.635384,13.95,7.43,11.23,3,430.2,3.935,0.089,3.63
4543,"STN_024","2021-09-21 09:42:15.974979",41.881967,-86.636649,18.38,7.09,9.2,2.04,439.1,0.725,0.104,11.08
4549,"STN_024","2020-10-24 02:51:25.408967",41.882055,-86.634933,17.72,7.63,6.8,1.93,448.4,2.168,0.158,9.99
4620,"STN_024","2022-09-20 13:05:21.825519",41.882765,-86.635979,11.71,7.48,7.5,2.29,322.9,1.418,0.096,19.07
4630,"STN_024","2020-07-02 18:24:40.888165",41.881988,-86.63596,20.53,7.75,10.79,7.21,457.5,1.16,0.116,12.78
4632,"STN_024","2021-03-13 11:17:20.914102",41.882949,-86.636434,23.73,8.23,7.15,3.44,392.7,2.209,0.034,1.81
4660,"STN_024","2022-10-10 00:28:58.57852",41.881963,-86.635227,12.73,7.4,5.26,6.97,285.2,1.891,0.163,2.39
4674,"STN_024","2022-09-05 16:12:50.29438",41.882107,-86.636553,19.23,7.14,7.87,10.22,405.2,2.182,0.115,10.48
4760,"STN_024","2021-12-04 12:57:13.828267",41.882189,-86.635779,20.43,7.18,7.39,4.79,403.8,1.349,0.053,8.35
4814,"STN_024","2022-06-05 11:05:21.896899",41.882787,-86.637091,19.66,7.2,8.45,6.36,532.6,3.948,0.156,6.09
4820,"STN_024","2022-10-01 11:48:44.322172",41.881275,-86.635343,16.22,7.19,8.34,0.24,406.5,3.389,0.157,4.21
