"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
2,"STN_003","2020-04-29 16:29:42.227415",43.165607,-82.07862,9.26,7.62,8.08,9.43,332.7,3.278,0.071,14.36
31,"STN_003","2022-08-26 18:39:38.765512",43.167752,-82.081123,16.72,7.79,6.32,2.58,500.7,2.827,0.175,6.07
118,"STN_003","2022-03-10 18:00:42.823827",43.167694,-82.079372,16.68,7.34,9.22,3.21,402.7,1.547,0.154,12.83
191,"STN_003","2021-09-04 01:01:09.952997",43.16792,-82.079936,11.95,7.75,9.19,0.22,407.4,1.842,0.061,10.55
198,"STN_003","2022-02-28 14:25:39.728053",43.169199,-82.079006,4.96,7.53,6.84,4.96,396.8,3.811,0.157,10.3
204,"STN_003","2021-05-06 01:14:24.205196",43.166775,-82.080539,20.72,7.54,7.57,10.93,429.6,2.71,0.179,12.3
314,"STN_003","2020-07-25 17:32:49.441091",43.169975,-82.080186,12.78,7.61,8.37,1.36,319.7,3.445,0.144,3.52
346,"STN_003","2021-06-09 22:49:09.548382",43.168956,-82.079981,13.46,7.16,9.15,4,442,1.228,0.171,0.48
370,"STN_003","2022-10-09 15:22:35.89695",43.167179,-82.080687,12.34,7.31,6.01,0.06,340.5,3.314,0.089,19.97
418,"STN_003","2021-04-03 14:25:47.596467",43.167957,-82.082344,16.44,7.02,6.07,6.77,430.7,3.331,0.089,5.94
462,"STN_003","2020-08-05 22:35:57.902867",43.169056,-82.080921,18.85,7.48,8.52,6.59,371.1,2.173,0.144,14.33
478,"STN_003","2021-12-16 15:48:35.786136",43.16812,-82.082662,22.77,7.33,7,8.51,485.4,0.732,0.015,4.76
500,"STN_003","2021-04-19 14:50:12.941245",43.16792,-82.082038,18.64,7.6,9.75,0.3,413.5,0.582,0.166,9.27
511,"STN_003","2022-01-18 09:18:43.365582",43.169787,-82.080048,14.19,7.14,6.6,5.8,510.8,2.397,0.097,14.69
559,"STN_003","2021-07-01 20:28:57.29393",43.168648,-82.079092,13.7,7.59,8.94,5.93,390,0.425,0.04,14.85
572,"STN_003","2022-07-27 17:57:35.716735",43.168528,-82.079254,15.99,7.91,9.55,4.01,381.8,2.292,0.201,13.07
666,"STN_003","2020-04-02 01:00:04.740818",43.168598,-82.078819,9.76,7.66,9.8,8.4,408.8,2.262,0.088,16.21
685,"STN_003","2021-03-31 14:05:11.927008",43.1669,-82.079672,19.49,7.67,6.86,4.06,360.8,2.606,0.151,6.48
772,"STN_003","2021-09-18 22:47:22.453992",43.167491,-82.079257,18.52,7.57,9.24,8.3,420.5,0.497,0.011,7.14
861,"STN_003","2022-07-09 09:20:26.746595",43.167155,-82.081215,15.9,7.08,9.33,0.78,422.9,2.354,0.098,16.61
965,"STN_003","2022-04-28 21:04:07.292423",43.17002,-82.078788,11.81,7.34,7.04,3.38,349.7,1.142,0.084,6.5
1026,"STN_003","2022-07-10 04:31:21.288153",43.166995,-82.079805,15.38,6.91,10.27,5.94,377.5,1.236,0.026,7.75
1041,"STN_003","2020-02-05 22:41:42.864222",43.166758,-82.079657,9.44,7.8,8.19,6.49,393,2.5,0.131,9.17
1060,"STN_003","2021-12-18 19:53:38.925717",43.166542,-82.081656,15.43,7.52,6.17,7.35,451.2,1.634,0.093,11.25
1216,"STN_003","2021-11-08 08:52:27.022212",43.167903,-82.078459,18.46,8.02,9,8.28,394.9,1.295,0.175,15.74
1352,"STN_003","2022-10-09 12:04:50.024981",43.168169,-82.080281,21.25,7.75,9.79,0.3,418.5,0.545,0.079,13.97
1407,"STN_003","2021-06-11 12:41:04.391984",43.167303,-82.082036,11.78,7.93,9.38,2.78,431,1.308,0.169,6.1
1503,"STN_003","2022-10-22 18:39:10.788959",43.168098,-82.080273,15.73,7.06,6.78,4.36,412.9,1.985,0.184,13.38
1542,"STN_003","2022-04-14 13:48:17.329232",43.166631,-82.080756,12.63,7.59,9.14,2.35,439,2.683,0.055,6.54
1551,"STN_003","2020-01-02 00:49:57.200681",43.166697,-82.080605,10.76,8.04,8.91,10.82,447,1.597,0.029,11.03
1590,"STN_003","2022-03-30 04:55:31.288073",43.167999,-82.081067,18.69,7.68,8.44,7.4,486.2,1.335,0.029,13.18
1605,"STN_003","2021-08-02 16:32:56.758446",43.169992,-82.080084,14.71,7.32,8.6,3.9,518.7,1.688,0.159,7.69
1620,"STN_003","2020-08-01 13:59:03.055181",43.167556,-82.08102,16.35,7.57,8.47,7.47,482.7,2.11,0.131,7.43
1656,"STN_003","2020-09-26 02:35:43.831958",43.168211,-82.080565,10.82,7.4,9.9,6.07,357.6,1.411,0.054,7.05
1688,"STN_003","2021-04-23 10:26:00.985806",43.168826,-82.079251,18.55,7.6,9.93,10.46,403.7,1.641,0.025,5.25
1727,"STN_003","2021-01-16 14:07:33.79888",43.167541,-82.079726,10.27,7.83,8.86,3.58,322.1,3.065,0.077,9.88
1729,"STN_003","2021-07-21 20:46:41.81823",43.16768,-82.078493,19.88,7.63,9.38,2.05,334.6,1.5,0.093,9.29
1788,"STN_003","2021-06-26 10:54:06.893299",43.168129,-82.081912,18.14,7.13,7.88,4.88,299,0.711,0.104,13.49
2011,"STN_003","2021-08-08 09:29:17.578759",43.167201,-82.079209,6.26,7.51,6.21,6.16,466.3,3.279,0.082,12.77
2046,"STN_003","2022-11-18 00:52:37.468349",43.166289,-82.079882,8.43,6.92,6.76,3.15,386.1,2.902,0.113,13.86
2174,"STN_003","2021-07-21 21:47:26.754102",43.167823,-82.080027,16.45,7.03,9.03,2.19,328.8,2.147,0.095,11.87
2266,"STN_003","2022-07-12 23:47:12.142789",43.168919,-82.080205,11.52,7.28,7.12,8.04,490.2,3.388,0.027,10.18
2350,"STN_003","2020-08-12 02:05:18.254051",43.168448,-82.078175,23.28,7.69,7.68,7.57,413.6,2.333,0.109,7.1
2428,"STN_003","2020-07-07 05:33:07.931254",43.166536,-82.080097,23.22,7.16,6.54,6.34,333.4,1.222,0.162,11.91
2458,"STN_003","2021-05-15 21:16:10.476852",43.16809,-82.081292,19.12,6.84,9.3,10.64,396.7,2.686,0.091,8.47
2482,"STN_003","2022-09-12 14:20:20.167304",43.169127,-82.081529,9.32,7.47,9.02,7.09,316.3,1.487,0.054,10.65
2484,"STN_003","2022-07-06 09:00:07.597867",43.166775,-82.080842,12.75,7.51,9.02,5.79,360.2,0.111,0.079,14.4
2538,"STN_003","2022-04-19 19:14:11.557106",43.167079,-82.081536,5.52,7.93,9.09,3.98,478.5,1.197,0.084,4.72
2582,"STN_003","2020-03-19 18:51:41.551373",43.167422,-82.078827,4.12,7.24,7.41,4.51,401.3,3.76,0.133,9.64
