"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
33,"STN_030","2022-04-30 15:29:48.412649",42.903232,-104.090262,15.41,8.05,7.01,6.87,398.8,2.786,0.106,2.97
258,"STN_030","2021-10-16 23:46:37.104033",42.905254,-104.090724,20.96,7.78,10.07,3.12,514.9,1.299,0.1,8.62
264,"STN_030","2022-10-12 07:39:10.500031",42.904512,-104.087752,21.09,6.97,8.26,2.53,407.3,3.048,0.181,10.11
279,"STN_030","2020-05-08 09:55:51.809239",42.903111,-104.090532,13.9,7.79,8.07,3.79,487.7,1.929,0.106,14.38
338,"STN_030","2021-08-10 12:44:48.41853",42.9048,-104.090164,13,7.11,7.57,8.59,442,1.676,0.082,12.61
339,"STN_030","2021-09-14 06:09:05.909914",42.90397,-104.091182,17.5,8.36,7.8,0.36,358.6,0.77,0.1,1.5
383,"STN_030","2020-04-14 21:09:22.035314",42.905097,-104.092011,19,7.35,9.98,7.03,259.6,1.33,0.094,18.5
437,"STN_030","2021-11-11 23:50:58.954836",42.904426,-104.090083,24.91,7.66,7.49,2.23,438.8,1.463,0.083,13.97
445,"STN_030","2020-03-05 23:43:07.707261",42.903095,-104.091186,19.67,7.53,9.07,7.91,434.3,2.767,0.023,15.26
485,"STN_030","2020-02-17 15:51:28.610344",42.905541,-104.089501,20.74,6.84,9.58,5.77,353,3.564,0.044,9.31
515,"STN_030","2020-09-27 15:02:37.6465",42.903899,-104.090699,23.27,7.04,9.79,8.97,375.1,0.569,0.066,10.8
615,"STN_030","2022-10-16 02:39:12.633782",42.903698,-104.088755,9.5,7.42,6.73,0.75,388.4,2.48,0.009,13.18
654,"STN_030","2021-07-18 11:23:38.414026",42.904721,-104.090634,12.04,7.61,6.78,8.15,353.4,2.437,0.057,9.55
931,"STN_030","2020-10-13 10:32:38.584978",42.905784,-104.090545,4.33,7.58,9.19,6.16,353.5,2.679,0.153,7.99
964,"STN_030","2021-03-25 12:20:53.045265",42.903487,-104.089547,21,7.53,7.66,2.28,400.3,2.687,0.056,10.54
973,"STN_030","2020-08-23 13:42:38.521454",42.903207,-104.091908,1.69,6.68,9.33,6.33,401.3,1.796,0.187,19.9
