"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
4,"STN_035","2021-01-03 18:27:51.866208",43.956604,-91.138932,16.83,7.55,6.43,7.7,404.6,3.574,0.046,3.3
51,"STN_035","2020-05-27 03:06:57.406929",43.957142,-91.139317,13.24,7.13,7.77,0.86,408.6,3.211,0.167,9.52
89,"STN_035","2022-08-17 19:28:33.267278",43.957201,-91.140136,12.8,7.96,6.61,3.53,435.2,1.509,0.056,13.9
130,"STN_035","2022-04-26 19:53:02.699722",43.957428,-91.140984,15.02,7.54,5.87,0.03,331.6,1.267,0.027,14.93
170,"STN_035","2020-09-19 05:45:51.307339",43.957994,-91.139019,17.27,7.18,9.04,2.12,420.8,0.314,0.125,3
200,"STN_035","2020-08-09 13:42:00.388871",43.956852,-91.140582,14.99,7.75,7.38,9.58,438.5,1.955,0.106,10.59
238,"STN_035","2022-02-28 22:24:27.957866",43.954767,-91.139271,18.93,7.39,7.53,3.75,392.2,0.948,0.113,12.82
242,"STN_035","2021-09-02 03:26:56.91193",43.956817,-91.139838,11.36,7.2,8.4,2.47,461.3,0.956,0.074,11.89
245,"STN_035","2022-01-21 03:32:31.108246",43.957215,-91.138995,11.36,7.35,7.86,5.68,412.2,3.696,0.087,1.69
259,"STN_035","2020-04-12 01:52:42.984198",43.956745,-91.139814,8.97,7.25,10.26,1.27,365.1,1.666,0.075,8.89
308,"STN_035","2021-11-12 17:03:52.666967",43.954967,-91.137533,14.97,6.94,7.97,5.51,399.4,3.048,0.099,3.75
325,"STN_035","2022-09-26 22:03:13.787952",43.957874,-91.13875,12.18,7.5,9.74,2.98,490.4,0.557,0.05,8.61
464,"STN_035","2022-08-31 15:07:13.003525",43.955566,-91.140856,17.4,7.33,7.02,1.7,466.1,0.389,0.122,12.22
469,"STN_035","2020-02-17 17:18:29.227471",43.957098,-91.139763,1.09,6.81,7.78,7.1,432,2.498,0.115,10.63
630,"STN_035","2020-08-28 09:20:07.92483",43.957822,-91.140882,16.49,8.26,9.39,0.08,417.9,0.015,0.063,11.63
661,"STN_035","2020-10-02 10:34:55.006306",43.958225,-91.139443,12.71,7.53,10.77,5.86,332,0.766,0.122,7.58
703,"STN_035","2020-07-04 15:35:26.098607",43.957605,-91.139157,13.63,7.91,9.15,3.48,404.1,2.024,0.138,13.36
723,"STN_035","2021-06-29 02:32:38.904053",43.957511,-91.14009,17.39,7.38,8.58,9.66,403.8,2.258,0.109,4.28
764,"STN_035","2020-12-15 13:23:11.912634",43.957328,-91.138627,21.39,7.83,7.15,7.78,418.8,2.934,0.129,11.06
769,"STN_035","2020-02-15 19:56:51.271928",43.958802,-91.139604,13.72,7.1,7.72,3.16,414.3,1.944,0.056,4.35
934,"STN_035","2021-04-05 13:02:25.843231",43.954351,-91.13945,21.94,7.45,9.88,8.15,379,1.964,0.084,3.89
1034,"STN_035","2021-01-31 01:17:32.90373",43.95733,-91.140432,17.75,7.48,8.11,5.99,414.4,1.825,0.069,20.88
