"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
6,"STN_012","2020-01-25 05:13:38.401368",41.333011,-96.663604,6.3,7.98,5.84,6.71,467,2.115,0.178,7.82
30,"STN_012","2022-01-06 18:09:05.085798",41.334103,-96.662242,17.56,7.91,8.05,8.22,374.8,3.282,0.06,14.91
77,"STN_012","2021-03-27 05:05:49.207936",41.33183,-96.662804,-0.13,7.23,6.8,2.51,352.7,2.412,0.116,13.35
81,"STN_012","2022-08-18 23:05:42.340522",41.333136,-96.6616,12.29,7.14,7.67,2.71,332.1,3.241,0.107,16.51
131,"STN_012","2020-08-08 16:53:40.702493",41.333369,-96.661365,12.22,6.97,7.19,2.92,359.7,2.103,0.164,9.58
162,"STN_012","2021-12-30 17:25:07.957213",41.333405,-96.662609,13.99,7.62,7.67,6.97,342.5,2.123,0.047,9.46
256,"STN_012","2022-06-12 22:38:06.405771",41.332118,-96.663894,19.41,7.57,9.3,3.33,488,1.605,0.071,10.18
278,"STN_012","2021-03-08 13:06:31.952598",41.331455,-96.662403,6.93,7.33,5.62,5.38,301.6,1.621,0.104,11.66
285,"STN_012","2020-11-06 16:53:23.352859",41.333315,-96.662201,14.71,7.06,8.07,5.91,447.6,2.144,0.048,20.78
291,"STN_012","2020-10-20 20:35:17.466561",41.331047,-96.661236,20.96,7.99,7.69,3.48,432.8,1.512,0.047,9.99
395,"STN_012","2022-01-19 02:53:47.94376",41.332483,-96.662961,13.18,7.81,5.94,5.29,505.3,1.74,0.08,13.76
487,"STN_012","2021-02-02 23:29:48.282428",41.333392,-96.660867,15.6,7.03,10.02,4.52,411.7,1.846,0.063,15.73
504,"STN_012","2020-03-16 06:01:32.442689",41.334083,-96.662868,17.84,7.86,5.99,4.13,477.5,1.12,0.08,9.98
539,"STN_012","2020-09-24 12:43:40.397575",41.332605,-96.661483,15.68,8.08,6.42,7.8,439.2,0.978,0.063,13.55
663,"STN_012","2021-06-25 03:38:52.475822",41.331364,-96.662392,15,7.91,8.13,0.18,403.6,2.334,0.061,18.66
711,"STN_012","2022-08-26 07:32:10.266382",41.333074,-96.661549,23.74,7.72,8.69,6.76,367.1,2.195,0.013,1.71
759,"STN_012","2022-05-26 08:47:11.499401",41.330383,-96.664389,19.56,7.77,8.9,8.82,343.8,0.824,0.05,19.78
770,"STN_012","2020-01-20 13:05:25.128137",41.334364,-96.664549,19.97,7.61,8.67,1.09,332.4,1.158,0.091,4.82
901,"STN_012","2022-03-14 16:59:00.522464",41.332825,-96.662805,19.68,7.73,7.22,9.42,396.1,3.382,0.045,10.26
980,"STN_012","2022-02-18 23:50:49.225377",41.332969,-96.660858,14.55,7.76,8.86,7.61,518.2,2.745,0.064,12.05
1057,"STN_012","2022-04-20 03:53:34.414027",41.332922,-96.662218,15.72,7.71,8.36,7.89,425.9,1.083,0.105,7.31
1082,"STN_012","2021-12-30 16:23:08.21547",41.331836,-96.6619,21.03,7.25,9.87,3.96,468.9,3.088,0.029,20.28
1178,"STN_012","2020-07-21 14:35:41.41795",41.332922,-96.661894,19.53,8.01,6.3,2.45,430.1,0.754,0.176,13.72
1204,"STN_012","2021-11-16 19:45:19.360875",41.331671,-96.663425,11.66,7.8,9.27,3.02,332.5,2.882,0.128,6.56
1217,"STN_012","2022-08-04 03:59:07.568205",41.334632,-96.664039,9.93,7.28,11.17,2.73,419.6,2.401,0.027,6.47
1256,"STN_012","2022-09-23 23:27:09.388037",41.333173,-96.663291,16.51,7.73,8.41,10.32,395.2,3.271,0.036,2.53
1366,"STN_012","2020-01-13 18:46:50.635147",41.331668,-96.662113,9.4,7.89,7.87,3.58,431.4,2.127,0.036,15.01
1450,"STN_012","2020-01-10 21:10:53.107341",41.333128,-96.661499,22.29,7.58,8.69,4.09,393.3,1.032,0.148,2.68
1547,"STN_012","2020-10-18 06:46:08.173076",41.333777,-96.662162,17.99,7.26,6.88,8.54,372.7,1.615,0.048,3.58
1615,"STN_012","2022-08-02 13:33:39.904802",41.332258,-96.661066,14.72,7.05,9.08,2.24,337,3.241,0.122,12.28
1676,"STN_012","2020-01-20 09:38:21.692504",41.331583,-96.661827,11.55,7.53,6.43,0.36,413.4,2.065,0.085,12.45
1706,"STN_012","2022-02-17 11:03:31.511017",41.331712,-96.664227,18.46,7.4,10.25,7.97,434.8,2.122,0.164,17.16
1765,"STN_012","2020-01-05 05:57:26.018176",41.333547,-96.662156,18.78,7.65,10.56,1.77,430.8,2.002,0.188,14.5
1811,"STN_012","2020-11-26 15:10:41.224746",41.332545,-96.660481,7.77,7.42,7.21,8.44,474.8,0.435,0.058,15.06
1842,"STN_012","2021-05-30 20:48:24.847082",41.333129,-96.664393,7.44,7.81,8.93,4.38,342.8,1.672,0.126,11.95
1850,"STN_012","2020-06-12 06:23:15.586838",41.333649,-96.663786,16.38,7.27,6.17,0.37,355.9,2.879,0.04,7.42
1855,"STN_012","2020-07-09 14:42:47.405017",41.333656,-96.661142,20.22,7.66,8.72,6.71,353.3,0.447,0.155,15.32
1908,"STN_012","2021-11-17 23:29:42.158381",41.333376,-96.663609,15.48,7.93,8.38,1.75,442.8,2.904,0.189,12.49
1989,"STN_012","2022-06-10 06:24:15.137651",41.331387,-96.662157,18.49,7.73,8.49,4.81,367.5,1.487,0.111,8.59
2037,"STN_012","2020-10-16 01:21:35.410301",41.330729,-96.663302,5.65,7.55,7.83,0.29,483.9,2.381,0.135,7.22
2043,"STN_012","2022-04-15 01:54:49.767498",41.333289,-96.662737,19.01,7.7,9.62,4.94,421.3,2.97,0.1,17.79
2364,"STN_012","2021-01-10 04:27:19.714448",41.333872,-96.663536,10.28,7.83,7.07,6.36,345.9,0.422,0.103,17.52
2481,"STN_012","2020-07-28 21:19:25.459018",41.332985,-96.663618,19.81,7.33,9.7,1.04,448.1,2.57,0.094,12.73
