"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
26,"STN_037","2020-08-01 16:40:42.772937",36.308507,-113.809096,11.11,7.42,10.16,3.7,352.5,1.432,0.174,3.47
78,"STN_037","2020-03-28 04:22:59.061728",36.308815,-113.805186,15.98,8.02,10.14,4.23,337.4,1.325,0.093,5.25
109,"STN_037","2022-06-28 10:47:58.008315",36.308223,-113.811832,13.34,7.32,9.68,8.88,295.9,1.79,0.166,18
128,"STN_037","2021-06-22 08:20:33.287048",36.307134,-113.807282,15.76,7.63,9.78,7.2,362,3.087,0.059,9.48
142,"STN_037","2021-08-15 05:07:42.951616",36.307835,-113.808457,18.46,7.24,8.75,10.72,439.4,0.556,0.164,2.08
214,"STN_037","2020-07-06 11:02:04.53424",36.307971,-113.809167,22.36,8.21,7.76,1.92,427.7,0.63,0.117,8.84
254,"STN_037","2021-11-12 16:10:32.226873",36.305505,-113.806694,16.67,6.9,8.81,7.54,321.8,1.822,0.11,5.31
266,"STN_037","2021-12-20 07:09:34.092266",36.306981,-113.806553,12.45,7.61,9.03,0.81,353.9,3.154,0.078,4.38
267,"STN_037","2020-10-16 15:37:43.87036",36.307636,-113.808814,16.12,7.2,8.79,11.63,344.1,1.278,0.145,9.85
286,"STN_037","2020-07-28 20:59:34.490523",36.309103,-113.807003,14.45,7.73,6.3,7.2,397.8,3.675,0.106,12.2
292,"STN_037","2020-06-21 20:34:27.201012",36.30848,-113.807683,20.25,7.78,7.14,6.5,411.1,2.513,0.151,20.12
312,"STN_037","2020-12-07 03:23:39.177014",36.3091,-113.807154,19.94,7.74,13.13,3.09,416.3,3.417,0.036,12.06
321,"STN_037","2020-02-26 21:51:40.721061",36.308588,-113.806999,10.52,7.87,8.01,4.75,397.2,1.303,0.113,6.9
420,"STN_037","2021-02-06 07:09:00.83781",36.307188,-113.807294,19.75,7.9,11.81,7.05,450.4,1.957,0.18,13.14
448,"STN_037","2022-09-01 10:31:49.088002",36.309133,-113.807903,16.41,7.48,8.01,5.26,384.1,1.788,0.099,9.49
