"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
7,"STN_002","2020-12-06 08:20:31.136848",40.228014,-117.791707,13.84,7.18,9,6.44,394.2,1.168,0.127,12.8
20,"STN_002","2021-06-27 06:14:59.639518",40.228429,-117.792457,11.46,7.13,8.13,7.53,298.7,0.023,0.134,8.74
53,"STN_002","2022-04-09 22:25:03.521443",40.228674,-117.792319,17.74,7.7,9.38,5.13,423.8,1.043,0.099,10.22
73,"STN_002","2022-05-18 04:48:38.257342",40.230204,-117.792289,17.06,7.74,7.8,3.71,424.7,2.943,0.163,15.96
80,"STN_002","2020-01-24 16:20:03.385171",40.228488,-117.792419,19.65,7.63,5.5,4.27,436.9,2.018,0.051,14.79
97,"STN_002","2020-11-27 05:07:28.123211",40.228311,-117.792481,14.17,7.42,10.78,7.46,381.6,1.658,0.148,3.25
138,"STN_002","2022-09-23 10:01:28.913666",40.228024,-117.792845,16.85,7.66,6.14,3.19,413.4,3.633,0.065,12.25
184,"STN_002","2020-08-07 12:08:11.668385",40.228321,-117.79346,15.37,7.25,6.82,4.05,338.1,2.572,0.061,17.2
229,"STN_002","2022-07-18 18:23:50.386106",40.230313,-117.791852,10.98,7.27,6.46,2.13,349.5,1.079,0.067,10.04
249,"STN_002","2021-08-12 12:03:52.421853",40.228837,-117.791373,17.1,7.69,5.53,8.95,396.4,2.237,0.106,8.72
303,"STN_002","2022-05-28 22:44:30.665605",40.228277,-117.791886,16.87,6.94,7.54,6,306.8,1.03,0.141,9.46
317,"STN_002","2021-03-09 22:52:22.064577",40.230158,-117.791029,10.75,7.54,7.39,4.76,325.9,3.324,0.19,6.65
344,"STN_002","2022-08-17 06:54:14.504013",40.228487,-117.790122,5.24,7.99,6.91,4.04,370.8,1.709,0.105,4.16
372,"STN_002","2022-08-25 01:00:28.239081",40.226701,-117.792504,14.97,7.91,6.64,6.01,368.4,1.489,0.081,10.76
626,"STN_002","2021-06-25 11:34:01.134104",40.228484,-117.791728,12.47,7.26,9.32,2.62,365.9,2.009,0.146,8.65
665,"STN_002","2020-11-05 21:56:32.756331",40.228285,-117.79319,9.64,8.15,7.63,0.9,348.3,1.927,0.119,11.05
678,"STN_002","2022-09-14 19:57:50.109328",40.228853,-117.791003,18.95,7.86,9.8,2.78,448.5,3.481,0.188,4.95
684,"STN_002","2021-03-09 04:29:00.653289",40.228914,-117.792724,17.86,7.16,10.27,9.22,338.6,1.097,0.053,6.25
765,"STN_002","2022-10-01 05:08:57.145702",40.228776,-117.793448,20.94,7.62,9.25,2.87,415.5,3.637,0.15,6.86
811,"STN_002","2020-12-27 01:42:21.568961",40.226574,-117.790941,21.77,7.7,8.7,6.79,392.4,1.884,0.059,4.69
843,"STN_002","2021-03-12 06:21:00.060053",40.227839,-117.792188,16.25,7.31,7.85,7.87,340.6,2.607,0.141,11.35
868,"STN_002","2021-06-07 15:13:49.856835",40.22682,-117.791435,16.64,7.34,8.29,5.58,353,1.419,0.075,9.76
883,"STN_002","2020-01-19 11:23:20.376827",40.228526,-117.791641,11.27,7.82,8.25,8.01,391.7,2.175,0.158,19.74
923,"STN_002","2020-07-04 13:40:32.614271",40.229676,-117.791729,6.33,7.67,9.11,0.7,442.5,2.673,0.06,3.82
936,"STN_002","2020-10-10 20:42:54.818234",40.23015,-117.790764,10.8,7.22,7.94,0.12,364.9,0.811,0.094,13.48
945,"STN_002","2022-02-23 14:22:26.034877",40.229014,-117.791341,10.19,7.61,7.14,9.63,384.7,2.576,0.143,10.45
1002,"STN_002","2020-06-02 15:39:13.930543",40.2303,-117.793569,13.87,7.64,9.71,6.25,411.1,2.04,0.128,10.98
1090,"STN_002","2020-09-01 19:36:31.778764",40.229247,-117.790449,14.17,7.57,7.21,5.91,470.8,1.604,0.11,4.27
1141,"STN_002","2022-12-05 15:28:13.711413",40.228893,-117.793547,13.86,7.56,7.38,5.42,421.9,1.391,0.065,1.26
1143,"STN_002","2020-01-25 01:33:49.461137",40.228668,-117.790416,15.78,7.49,5.79,4.07,402.7,1.801,0.089,14.55
1144,"STN_002","2022-01-04 19:22:01.67254",40.230061,-117.791343,13.14,7.51,6.84,1.77,391.3,1.007,0.087,11.94
1145,"STN_002","2020-11-10 19:58:21.203567",40.228822,-117.791179,18.22,7.67,8.24,0.86,393.6,0.95,0.026,7
1160,"STN_002","2022-07-25 08:30:45.305293",40.228618,-117.791382,12.68,7.63,9.13,2.64,424.4,2.166,0.041,7.06
1200,"STN_002","2021-04-15 07:01:56.822145",40.229451,-117.793498,15.99,7.34,8.05,0.9,427,1.214,0.159,4.62
1208,"STN_002","2022-10-10 17:43:53.244431",40.227799,-117.794434,13.05,7.71,9.95,3.34,393.5,1.606,0.12,8.83
1300,"STN_002","2020-09-03 00:28:51.275944",40.229476,-117.794144,19.09,7.99,8.65,3.02,461.8,2.147,0.095,6.71
1318,"STN_002","2021-02-08 17:19:37.604952",40.228896,-117.791285,19.09,7.45,6.64,10.87,459.3,1.933,0.109,20.67
1334,"STN_002","2022-01-23 15:06:57.270559",40.229418,-117.791555,6.52,7.96,9.61,2.28,335.8,1.807,0.021,13.12
1354,"STN_002","2020-12-13 03:08:10.791766",40.227971,-117.791795,22.12,7.75,6.82,3.83,345.9,2.302,0.009,7.67
1611,"STN_002","2021-03-23 12:48:25.737911",40.227084,-117.791481,9.47,7.55,6.32,5.52,459.9,1.716,0.069,17.37
1629,"STN_002","2020-06-13 16:40:55.275062",40.230907,-117.79317,15.39,6.88,6.84,6.83,435,1.681,0.104,9.69
1668,"STN_002","2022-04-11 23:36:10.515157",40.228075,-117.791655,14.89,7.24,5.86,11.32,428.5,2.383,0.111,15.4
1673,"STN_002","2021-03-14 01:10:23.571177",40.229824,-117.793566,8.67,7.41,7.91,11.26,405.3,1.341,0.094,13.32
1681,"STN_002","2021-04-21 16:26:12.572004",40.228426,-117.792811,14.01,7.82,8.06,5.67,398.6,1.286,0.072,8.14
1791,"STN_002","2022-07-28 02:35:38.96576",40.227636,-117.790721,15.61,7.3,12.4,8.13,401.7,0.793,0.053,16.86
1798,"STN_002","2020-08-12 08:45:16.840839",40.229323,-117.790904,8.79,6.94,5.99,4.58,398.6,3.69,0.173,2.32
1805,"STN_002","2020-07-26 08:14:03.314228",40.228678,-117.793591,14.07,7.47,6.71,5.76,370.6,0.341,0.186,11.16
1843,"STN_002","2022-06-09 05:11:41.364666",40.229459,-117.793986,8.28,8.01,10.48,2.14,372.8,1.852,0.09,5.71
1858,"STN_002","2021-10-03 15:13:56.588884",40.228879,-117.792379,8.88,7.45,9.01,7.32,295.6,2.5,0.115,6.29
1889,"STN_002","2020-11-21 07:41:51.019076",40.229607,-117.791539,19.97,7.44,8.09,5.59,450.5,0.269,0.014,10.44
1949,"STN_002","2021-03-07 04:55:33.188445",40.22821,-117.791846,19.89,7.27,7.04,7.18,411.8,0.463,0.075,10.65
2006,"STN_002","2020-03-31 02:09:43.849753",40.229083,-117.793118,14.55,7.37,8.69,6.26,335.8,2.148,0.074,8.9
2038,"STN_002","2020-05-17 01:33:12.794609",40.228864,-117.7898,7.41,7.71,8.64,1.73,401.9,1.369,0.048,9.83
2158,"STN_002","2020-03-14 19:32:57.784572",40.228414,-117.791229,5.92,7.45,7.74,2.99,396.2,2.022,0.084,5.43
2198,"STN_002","2021-10-01 00:13:02.323276",40.227082,-117.79156,20.91,7.65,8.27,2.43,497.8,2.118,0.067,13.25
2199,"STN_002","2020-04-20 22:48:23.256438",40.228591,-117.791298,17.62,7.45,8.09,2.33,467,1.714,0.085,2.68
2236,"STN_002","2020-08-02 16:42:57.878098",40.228523,-117.792412,18.42,7.35,11.75,5.46,419.8,0.946,0.086,7.33
2272,"STN_002","2021-06-19 07:44:30.606322",40.228943,-117.790427,21.23,7.06,9,6.66,412.3,4.427,0.13,3.67
2342,"STN_002","2021-01-26 14:19:31.820131",40.227426,-117.794224,19.85,7.32,6.33,1.58,361.9,4.85,0.102,0.14
2380,"STN_002","2021-12-16 03:08:32.334336",40.229774,-117.791902,14.92,7.32,6.69,7.03,359.7,2.717,0.112,6.22
2382,"STN_002","2020-12-18 19:28:57.508084",40.228193,-117.791043,21.3,7.72,6.56,8.67,492.6,1.611,0.108,21.35
2408,"STN_002","2021-05-28 12:37:01.490445",40.229879,-117.791495,13.31,7.42,7.35,5.25,422.2,1.556,0.098,12.57
2455,"STN_002","2022-10-15 22:31:27.918694",40.229755,-117.79135,19.69,8.25,7.11,0.45,407.9,0.457,0.153,11.6
2512,"STN_002","2022-09-10 20:34:34.442956",40.231181,-117.793203,10.42,7.95,8.44,7.62,383.8,2.706,0.123,18.75
2598,"STN_002","2020-06-07 19:01:19.04995",40.229465,-117.790872,7.54,7.51,6.62,0.21,409,2.498,0.123,11.97
2716,"STN_002","2021-11-29 03:01:56.003394",40.229455,-117.792333,18.98,7.44,9.59,1.59,258,1.843,0.124,12.06
2764,"STN_002","2021-02-12 09:36:07.657947",40.22882,-117.792708,5.08,7.58,8.78,8.93,420.6,1.685,0.061,1.26
2930,"STN_002","2022-04-20 06:59:42.538424",40.229557,-117.790537,14.23,7.5,9.02,2.14,407.8,0.48,0.098,10.34
2934,"STN_002","2020-02-09 07:20:49.60379",40.229111,-117.792435,10.54,6.84,4.93,5.36,407.1,1.626,0.019,5.31
2970,"STN_002","2021-12-22 13:32:11.297518",40.22862,-117.793279,11.9,7.25,8.21,2.37,454.2,0.45,0.117,6.41
3014,"STN_002","2021-03-03 17:06:27.36466",40.229829,-117.794045,16.81,7.81,7.23,7.03,378.9,3.723,0.059,8.74
3050,"STN_002","2020-03-14 16:22:56.761921",40.230393,-117.792755,13.53,7.53,7.81,7.16,408.4,0.165,0.105,0.45
3216,"STN_002","2022-04-16 15:37:28.89776",40.228173,-117.793552,16.84,7.42,6.98,4.63,521.3,1.581,0.047,11.07
3228,"STN_002","2021-09-08 23:38:34.508743",40.229148,-117.792152,16.33,7.73,6.86,8.37,399.3,2.222,0.022,10.07
3328,"STN_002","2022-09-26 04:11:22.502501",40.229075,-117.789862,24.22,7.07,8.46,7.54,317.1,0.897,0.098,16.53
3333,"STN_002","2021-10-16 14:10:32.14396",40.230231,-117.79125,14.52,7.63,7.89,5.03,413.4,2.056,0.165,6.68
3396,"STN_002","2020-05-07 02:16:42.797551",40.229175,-117.789603,5.93,7.19,6.5,5.86,487.8,2.38,0.135,8.85
3411,"STN_002","2022-11-23 05:48:40.959105",40.23016,-117.790743,4.8,6.74,9.42,4.37,416.6,3.428,0.231,6.6
3541,"STN_002","2022-04-24 04:52:14.73402",40.229841,-117.792151,7.75,7.42,6.14,7.53,439.6,1.68,0.088,8.88
3575,"STN_002","2021-11-22 20:06:54.820234",40.229234,-117.791191,26.29,6.87,6.37,5.38,428.1,0.687,0.115,10.9
3578,"STN_002","2021-07-13 18:03:38.824985",40.229142,-117.791015,20.96,7.36,8.62,1.69,475.8,2.214,0.098,8.48
3624,"STN_002","2022-03-11 16:13:42.260564",40.229623,-117.793398,20.31,6.95,8.38,7.56,406.6,0.106,0.095,6.54
3705,"STN_002","2022-10-18 20:05:21.98157",40.229119,-117.791343,15.17,7.72,9.37,4.58,434.9,3.424,0.041,5.29
3769,"STN_002","2022-12-21 18:24:54.998489",40.228628,-117.793301,12.73,7.48,9.2,4.95,434,2.263,0.147,4.77
4043,"STN_002","2021-11-30 12:25:32.077347",40.229074,-117.791648,16.36,7.84,7.37,6.32,434.1,2.701,0.195,12.5
4107,"STN_002","2020-03-26 22:33:48.980754",40.229151,-117.792001,15.46,8.11,9.44,8.36,361,3.639,0.083,6.59
4169,"STN_002","2021-10-08 06:29:11.691967",40.228449,-117.791738,10.29,7.91,9.83,0.91,412.1,2.117,0.077,23.51
4201,"STN_002","2021-04-25 13:38:38.908592",40.227728,-117.792584,18.11,7.78,10,9.05,364.3,2.806,0.114,6.83
4215,"STN_002","2020-06-19 17:00:40.375936",40.229478,-117.791115,19.66,7.5,8,2.02,490.7,3.36,0.073,14.23
4254,"STN_002","2020-05-31 14:56:07.888183",40.228004,-117.789958,13.19,7.7,3.71,4.3,490.5,3.014,0.076,6.21
4263,"STN_002","2021-11-04 16:39:24.755959",40.227237,-117.79127,15.28,7.63,9.54,3.92,360.9,1.409,0.074,12.06
4328,"STN_002","2022-01-04 11:57:58.777523",40.227433,-117.791709,13.5,7.91,7.22,5.71,297.6,2.174,0.138,16.99
4342,"STN_002","2020-12-22 22:26:57.406321",40.229792,-117.793099,7.62,7.24,7.4,9.24,304.5,0.896,0.087,7.48
4348,"STN_002","2020-04-30 07:22:04.749611",40.229732,-117.792545,20.8,7.67,8.42,3.87,423.1,1.481,0.12,9.92
4388,"STN_002","2022-08-16 18:15:06.980395",40.228169,-117.791362,15.39,6.98,5.78,0.36,418.5,1.936,0.184,20.61
4402,"STN_002","2020-02-06 22:29:11.070452",40.232136,-117.791413,22.69,6.98,8.34,5.62,357.1,2.751,0.16,12.51
4457,"STN_002","2021-05-13 17:31:47.625655",40.228779,-117.791004,15.6,8.01,8.86,0.82,371.6,1.838,0.221,1.08
4703,"STN_002","2022-07-13 15:51:28.338027",40.228378,-117.792469,16.53,7.39,4.31,1.91,342.8,2.141,0.067,11.8
4755,"STN_002","2021-11-15 08:39:45.63815",40.229411,-117.791451,12.32,7.31,9.27,2.76,427.1,2.127,0.179,13.34
4808,"STN_002","2022-05-13 07:15:06.290947",40.229031,-117.791137,10.46,7.56,5.74,2.7,364,3.063,0.165,12.54
4896,"STN_002","2021-02-05 18:40:46.918371",40.22825,-117.791497,10.24,7.29,7.25,8.46,366.9,2.562,0.121,7.51
5045,"STN_002","2021-05-02 13:18:11.683967",40.227714,-117.790914,9.47,7.26,7.35,2.24,418.6,2.468,0.106,12.52
5048,"STN_002","2020-06-22 13:53:13.884071",40.229382,-117.790031,17.38,7.74,6.32,10.5,332.9,2.654,0.11,11.6
5161,"STN_002","2020-06-04 10:33:06.090783",40.229884,-117.792728,18.57,7.76,7.51,4.01,418.9,1.52,0.15,11.27
5211,"STN_002","2021-09-27 16:28:15.410324",40.228744,-117.793505,12.03,6.9,7.23,4.71,500,2.576,0.147,12.01
5240,"STN_002","2021-03-31 20:22:48.63393",40.227537,-117.792288,14.76,7.43,6.21,4.07,400.1,2.665,0.033,1.14
5262,"STN_002","2020-03-07 02:31:29.064641",40.228731,-117.791187,23.15,8.19,9.99,8.99,395.1,2.878,0.099,10.23
5308,"STN_002","2021-02-12 15:51:44.776803",40.228253,-117.79211,16.53,7.4,9.08,4.96,411.9,2.339,0.092,7.91
5345,"STN_002","2020-06-09 07:58:37.700399",40.230779,-117.792243,14.47,7.39,9.56,4.57,440,4.435,0.187,3.6
5463,"STN_002","2020-11-28 05:35:31.551296",40.229418,-117.791669,20.12,7.25,8.91,2.94,335.5,1.9,0.067,2.28
5541,"STN_002","2021-06-25 18:43:36.118017",40.228312,-117.790547,9.02,7.78,9.23,8.86,338.5,1.784,0.126,10.46
5544,"STN_002","2021-07-01 17:05:19.111861",40.2293,-117.79096,13.31,7.67,5.44,10.55,367.7,2.397,0.117,17.1
5547,"STN_002","2020-04-27 10:17:31.444233",40.229751,-117.793591,13.34,7.35,7.01,3.08,363.9,2.174,0.045,15.63
