"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
52,"STN_025","2022-03-18 18:03:21.566016",41.806102,-95.052834,14.79,7.58,8.68,7.34,326.3,0.879,0.1,5.2
98,"STN_025","2022-12-18 01:05:09.450692",41.806203,-95.051988,9.99,7.53,9.66,2.81,442.6,2.112,0.102,6.48
145,"STN_025","2022-05-31 16:08:15.291788",41.808245,-95.051199,17.38,8.18,6.65,5.29,358,0.51,0.144,0
475,"STN_025","2021-06-30 00:37:51.222623",41.806454,-95.053747,11.63,7.61,6.97,7.64,366.9,2.283,0.074,14.26
499,"STN_025","2022-01-11 01:19:17.334969",41.806001,-95.051899,13.5,7.19,7.63,1.02,335.8,2.01,0.014,13.35
594,"STN_025","2021-10-08 05:22:37.199451",41.806554,-95.054602,6.37,7.37,9.32,1.96,448.4,1.389,0.126,10.03
683,"STN_025","2020-08-07 13:53:46.333483",41.806877,-95.054243,16.59,7.7,6.63,0.04,363.9,2.791,0.174,11.36
706,"STN_025","2022-08-31 05:21:58.740155",41.805353,-95.05286,9.24,7.4,8.4,4.18,393.8,3.553,0.023,9.69
763,"STN_025","2020-12-02 03:45:33.430094",41.805612,-95.05298,18.68,7.31,9.59,2.04,336.3,2.605,0.062,12.08
877,"STN_025","2021-08-30 06:53:56.023264",41.805913,-95.053823,11.59,6.82,9.55,3.88,372.3,0.034,0.138,13.85
951,"STN_025","2022-10-12 12:02:12.181782",41.806918,-95.052649,18.83,7.57,6.6,3.75,345.9,2.25,0.153,10.53
1021,"STN_025","2020-01-22 13:00:59.648245",41.80671,-95.053608,13.93,7.4,9.7,4.03,324.5,2.92,0.188,12.21
1049,"STN_025","2020-08-05 09:47:26.890151",41.808497,-95.052805,21.41,7.71,8.56,5.59,427,1.72,0.109,11.89
1085,"STN_025","2022-04-30 22:58:14.537982",41.807184,-95.053508,24.03,7.46,8.32,7.25,407.8,2.192,0.134,17.96
