"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
169,"STN_009","2020-05-30 00:18:03.443128",39.661643,-82.248481,14.83,7.59,7.67,6.63,323.1,1.507,0.194,5.46
240,"STN_009","2022-08-01 22:03:18.601062",39.659803,-82.248948,11.23,7.9,7.3,0.7,467.6,2.634,0.144,10.33
528,"STN_009","2020-05-07 03:01:31.447422",39.661362,-82.247379,15.93,7.95,7.9,3.44,463.3,4.005,0.106,14.83
717,"STN_009","2022-03-31 07:23:22.115314",39.660325,-82.247494,23.87,7.42,4.51,6.48,371.3,1.702,0.08,9.12
719,"STN_009","2022-05-09 17:37:12.22315",39.660323,-82.248085,12.85,7.77,6.33,0.92,402,0.685,0.114,7.98
725,"STN_009","2021-05-19 21:10:41.202155",39.660547,-82.248056,11.59,7.11,9.64,1.77,395.2,1.488,0.19,4.84
748,"STN_009","2021-12-25 05:51:20.622753",39.66056,-82.247853,17.99,7.52,9.46,10.26,394.3,2.498,0.095,13.18
821,"STN_009","2020-08-07 20:03:08.079299",39.660617,-82.246662,15.22,7.85,7.8,8.71,398.8,1.331,0.098,9.99
846,"STN_009","2021-01-14 06:37:22.560397",39.661081,-82.247457,5.36,7.63,8.65,0.77,372.1,3.847,0.099,19.22
847,"STN_009","2022-09-24 23:09:19.008488",39.660419,-82.247325,15.02,7.46,9.74,1.31,327.9,2.585,0.142,14.46
874,"STN_009","2020-02-23 11:18:06.776134",39.658893,-82.247381,16.19,7.5,9.35,6.92,416.6,1.36,0.064,14.84
875,"STN_009","2022-03-05 06:32:47.204719",39.661554,-82.247286,10.68,7.44,9.88,10.39,451,0.245,0.153,14.94
895,"STN_009","2020-11-14 00:59:32.202954",39.660431,-82.246473,8.46,7.22,5.97,2.57,363.9,2.033,0.07,6.68
