"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
21,"STN_048","2020-10-20 17:50:46.505919",42.258437,-88.301877,15.49,7.88,7.9,1.52,362.9,3.336,0.052,14.55
70,"STN_048","2022-10-08 11:08:00.136436",42.257584,-88.297815,12.86,7.19,9.27,4.32,473.3,0.164,0.025,9.08
133,"STN_048","2021-03-25 11:50:35.456452",42.256866,-88.300311,11.93,7.23,9.86,8.26,445.9,0.607,0.18,14.65
237,"STN_048","2022-07-24 23:10:30.287261",42.257393,-88.296723,20.85,7.05,8.72,4.37,469.2,1.989,0.042,18.77
261,"STN_048","2022-05-14 22:59:42.40898",42.256249,-88.297867,18.22,7.63,6.86,5.6,416.5,2.076,0.043,5.96
271,"STN_048","2022-11-27 05:28:20.710362",42.257325,-88.299668,11.1,7.18,10.82,0.31,310.8,1.867,0.169,18.65
368,"STN_048","2020-08-16 02:51:32.652018",42.257491,-88.299724,11.99,7.23,7.31,2.46,387.7,1.427,0.114,16.23
374,"STN_048","2021-02-03 04:14:39.992075",42.25673,-88.299048,13.74,7.01,4.82,6.01,394.5,2.183,0.04,4.25
514,"STN_048","2020-08-14 18:41:07.74435",42.25779,-88.298666,7.65,8.24,7.79,5.53,439.8,3.098,0.055,8.36
544,"STN_048","2022-10-08 10:19:51.233276",42.256473,-88.298668,8.35,7.38,8.16,3.36,376.1,1.64,0.088,7.04
546,"STN_048","2022-04-06 14:45:11.294279",42.256269,-88.298687,18.05,7.62,8.62,3.94,419.9,1.437,0.089,11.42
579,"STN_048","2021-12-19 17:41:38.896839",42.255739,-88.300238,11.77,7.54,6.49,2.11,386.8,3.172,0.073,10.52
644,"STN_048","2020-08-07 19:02:47.85844",42.255893,-88.299551,14.26,7.18,8.24,2.16,467.8,2.961,0.158,4.87
747,"STN_048","2022-01-13 16:23:58.132842",42.256082,-88.299539,15.45,7.98,6.07,4.09,298.2,2.733,0.1,10.83
758,"STN_048","2022-05-14 02:27:15.153768",42.256165,-88.299193,22.53,7.32,9.57,13.39,350.1,2.025,0.078,6.89
760,"STN_048","2022-06-13 16:52:12.235884",42.257989,-88.298436,23.69,8.17,8.66,7.42,418.4,0.739,0.083,12.02
857,"STN_048","2021-07-28 04:10:26.444064",42.258423,-88.298211,17.4,7.67,7.14,2.96,376.4,1.713,0.066,3.88
1043,"STN_048","2020-06-20 18:21:42.855275",42.257315,-88.298037,17.81,7.62,5.75,6.18,339.5,1.567,0.106,8.52
1193,"STN_048","2021-07-21 01:14:26.237151",42.254695,-88.297749,15.31,7.54,9.44,8.84,338.9,1.396,0.03,5.98
1233,"STN_048","2022-01-31 15:26:37.522596",42.257209,-88.298856,14.99,7.78,8.95,3.88,372.5,3.821,0.095,10.58
1315,"STN_048","2020-02-03 00:58:48.683576",42.257595,-88.299767,22.78,7.66,5.32,12.58,342.5,2.11,0.054,13.72
1320,"STN_048","2022-04-26 03:17:02.985841",42.257455,-88.299015,16.72,7.46,9.05,3.44,383.9,1.436,0.044,19.5
1336,"STN_048","2022-01-11 12:44:14.746333",42.257561,-88.299672,16.91,7.01,8.07,0.31,337.6,1.628,0.147,16.72
1370,"STN_048","2021-12-23 05:03:27.295892",42.256554,-88.298916,18.05,7.41,8.98,3.33,448.6,2.2,0.124,14.1
1375,"STN_048","2021-06-22 15:38:35.6116",42.256471,-88.300564,9.97,7.96,8.04,7.14,401.2,2.766,0.024,12.24
1415,"STN_048","2022-07-27 02:20:12.605687",42.257384,-88.298189,17.9,7.45,6.34,8.83,421.3,2.37,0.101,2.62
1527,"STN_048","2021-09-13 17:23:33.144873",42.255707,-88.298445,14.39,7.24,8.96,0.3,435,3.834,0.151,12.75
1622,"STN_048","2021-09-10 15:21:56.217403",42.256566,-88.300895,21.6,7.59,9.36,4.73,382.8,3.773,0.115,4.4
1832,"STN_048","2021-02-07 15:47:14.890015",42.25673,-88.300122,16.1,7.58,6.64,6.39,463.4,3.475,0.107,2.76
1835,"STN_048","2021-09-09 16:09:42.863009",42.258561,-88.300716,13.72,7.38,7.48,5.08,442.4,2.037,0.219,15.31
1899,"STN_048","2022-07-11 11:44:36.447978",42.256275,-88.29974,12.83,7.53,7.72,12.4,451.7,0.905,0.08,10.45
1968,"STN_048","2021-08-30 19:39:43.502769",42.256407,-88.299245,17.13,7.81,10.38,3.85,395,2.222,0.133,12.07
1992,"STN_048","2021-04-07 02:07:24.474891",42.258223,-88.299356,10.54,7.28,7.18,1.31,387.5,2.254,0.133,10.17
2013,"STN_048","2021-01-13 09:39:29.626676",42.257415,-88.297999,9.1,7.5,9.84,0.15,408.6,0.263,0.185,6.81
2022,"STN_048","2020-02-11 05:29:15.13644",42.25578,-88.301686,10.3,7.96,8.48,7.26,418.1,0.655,0.123,6.89
2133,"STN_048","2020-11-17 02:52:50.865172",42.257885,-88.298048,20.94,7.88,8.12,2.9,458.6,0.886,0.164,11.83
2238,"STN_048","2020-05-19 13:33:42.875416",42.256954,-88.298056,7.59,7.39,7.61,7.51,438.6,2.099,0.129,2.21
2335,"STN_048","2020-05-30 21:55:57.676135",42.256192,-88.298659,6.74,7.8,6.94,8.32,432.2,2.256,0.136,11.45
2367,"STN_048","2020-08-23 22:32:39.453068",42.257148,-88.29949,18.99,7.39,9.62,4.11,364.3,2.194,0.1,14.81
2435,"STN_048","2020-09-01 07:58:45.162158",42.256011,-88.2982,8.13,7.07,7.03,2.18,463.3,0.563,0.14,13.4
2543,"STN_048","2020-05-04 17:33:08.145416",42.255844,-88.299792,16.83,7.7,8.08,4.46,327.6,2.563,0.133,6.48
2547,"STN_048","2020-03-05 18:04:32.58269",42.255323,-88.300017,14.72,7.45,6.39,4.36,413.8,3.459,0.203,9.47
2562,"STN_048","2022-12-27 08:46:22.819419",42.255211,-88.297759,8.78,7.35,11.7,0.82,454.2,2.55,0.001,9.74
2589,"STN_048","2021-07-19 18:16:23.594404",42.257105,-88.298633,19.89,7.61,6.05,1.81,453.3,1.553,0.019,6.62
2666,"STN_048","2022-12-20 21:51:48.842462",42.254875,-88.299606,13.74,7.43,8.51,5.89,334.6,2.567,0.088,11.08
2707,"STN_048","2022-12-19 00:29:31.259192",42.255994,-88.298096,11.81,7.43,10.31,4.68,356.1,4.099,0.064,8.94
2724,"STN_048","2020-06-12 16:57:22.566347",42.256362,-88.298508,5.66,7.45,7.84,5.36,434.4,1.708,0.015,7.72
2733,"STN_048","2021-07-14 18:32:16.90255",42.257135,-88.299137,12.76,7.4,6.91,6.29,429,2.291,0.037,12.4
2742,"STN_048","2021-06-25 07:00:55.586589",42.258143,-88.299161,7.28,7.97,10.12,9.59,361.8,3.993,0.107,5.55
